fra;clage_vacsi;jour;n_dose1_h;n_complet_h;n_rappel_h;n_2_rappel_h;n_rappel_biv_h;n_3_rappel_h;n_cum_dose1_h;n_cum_complet_h;n_cum_rappel_h;n_cum_2_rappel_h;n_cum_rappel_biv_h;n_cum_3_rappel_h;couv_dose1_h;couv_complet_h;couv_rappel_h;couv_2_rappel_h;couv_rappel_biv_h;couv_3_rappel_h;n_dose1_f;n_complet_f;n_rappel_f;n_2_rappel_f;n_rappel_biv_f;n_3_rappel_f;n_cum_dose1_f;n_cum_complet_f;n_cum_rappel_f;n_cum_2_rappel_f;n_cum_rappel_biv_f;n_cum_3_rappel_f;couv_dose1_f;couv_complet_f;couv_rappel_f;couv_2_rappel_f;couv_rappel_biv_f;couv_3_rappel_f;n_dose1_e;n_complet_e;n_rappel_e;n_2_rappel_e;n_rappel_biv_e;n_3_rappel_e;n_cum_dose1_e;n_cum_complet_e;n_cum_rappel_e;n_cum_2_rappel_e;n_cum_rappel_biv_e;n_cum_3_rappel_e;couv_dose1_e;couv_complet_e;couv_rappel_e;couv_2_rappel_e;couv_rappel_biv_e;couv_3_rappel_e
FR;09;2022-03-16;194;502;8;0;0;0;67159;50972;289;0;0;0;3.3;2.5;0.0;0.0;0.0;0.0;176;518;7;0;0;0;61445;46835;281;4;0;0;3.1;2.4;0.0;0.0;0.0;0.0;373;1024;15;0;0;0;129120;98171;574;4;0;0;3.2;2.4;0.0;0.0;0.0;0.0
FR;09;2022-03-17;19;39;3;0;0;0;67178;51011;292;0;0;0;3.3;2.5;0.0;0.0;0.0;0.0;17;35;1;0;0;0;61462;46870;282;4;0;0;3.1;2.4;0.0;0.0;0.0;0.0;36;74;4;0;0;0;129156;98245;578;4;0;0;3.2;2.4;0.0;0.0;0.0;0.0
FR;09;2022-03-18;32;99;1;0;0;0;67210;51110;293;0;0;0;3.3;2.5;0.0;0.0;0.0;0.0;40;79;1;0;0;0;61502;46949;283;4;0;0;3.1;2.4;0.0;0.0;0.0;0.0;72;179;2;0;0;0;129228;98424;580;4;0;0;3.2;2.5;0.0;0.0;0.0;0.0
FR;09;2022-03-19;171;379;6;0;0;0;67381;51489;299;0;0;0;3.3;2.5;0.0;0.0;0.0;0.0;176;365;7;0;0;0;61678;47314;290;4;0;0;3.1;2.4;0.0;0.0;0.0;0.0;347;744;13;0;0;0;129575;99168;593;4;0;0;3.2;2.5;0.0;0.0;0.0;0.0
FR;09;2022-03-20;12;39;0;0;0;0;67393;51528;299;0;0;0;3.3;2.5;0.0;0.0;0.0;0.0;10;24;0;0;0;0;61688;47338;290;4;0;0;3.1;2.4;0.0;0.0;0.0;0.0;22;63;0;0;0;0;129597;99231;593;4;0;0;3.2;2.5;0.0;0.0;0.0;0.0
FR;09;2022-03-21;15;36;4;0;0;0;67408;51564;303;0;0;0;3.3;2.5;0.0;0.0;0.0;0.0;15;35;2;0;0;0;61703;47373;292;4;0;0;3.1;2.4;0.0;0.0;0.0;0.0;30;71;6;0;0;0;129627;99302;599;4;0;0;3.2;2.5;0.0;0.0;0.0;0.0
FR;09;2022-03-22;7;32;4;0;0;0;67415;51596;307;0;0;0;3.3;2.5;0.0;0.0;0.0;0.0;16;42;4;0;0;0;61719;47415;296;4;0;0;3.1;2.4;0.0;0.0;0.0;0.0;23;74;8;0;0;0;129650;99376;607;4;0;0;3.2;2.5;0.0;0.0;0.0;0.0
FR;09;2022-03-23;180;457;15;0;0;0;67595;52053;322;0;0;0;3.3;2.5;0.0;0.0;0.0;0.0;170;416;15;0;0;0;61889;47831;311;4;0;0;3.2;2.4;0.0;0.0;0.0;0.0;351;876;30;0;0;0;130001;100252;637;4;0;0;3.2;2.5;0.0;0.0;0.0;0.0
FR;09;2022-03-24;19;32;5;0;0;0;67614;52085;327;0;0;0;3.3;2.5;0.0;0.0;0.0;0.0;16;35;2;0;0;0;61905;47866;313;4;0;0;3.2;2.4;0.0;0.0;0.0;0.0;36;68;7;0;0;0;130037;100320;644;4;0;0;3.2;2.5;0.0;0.0;0.0;0.0
FR;09;2022-03-25;56;107;2;0;0;0;67670;52192;329;0;0;0;3.3;2.5;0.0;0.0;0.0;0.0;45;93;3;0;0;0;61950;47959;316;4;0;0;3.2;2.4;0.0;0.0;0.0;0.0;101;200;5;0;0;0;130138;100520;649;4;0;0;3.2;2.5;0.0;0.0;0.0;0.0
FR;09;2022-03-26;160;295;3;0;0;0;67830;52487;332;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;160;297;0;0;0;0;62110;48256;316;4;0;0;3.2;2.5;0.0;0.0;0.0;0.0;321;594;3;0;0;0;130459;101114;652;4;0;0;3.3;2.5;0.0;0.0;0.0;0.0
FR;09;2022-03-27;18;22;2;0;0;0;67848;52509;334;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;20;43;0;0;0;0;62130;48299;316;4;0;0;3.2;2.5;0.0;0.0;0.0;0.0;38;65;2;0;0;0;130497;101179;654;4;0;0;3.3;2.5;0.0;0.0;0.0;0.0
FR;09;2022-03-28;18;34;2;0;0;0;67866;52543;336;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;15;34;3;0;0;0;62145;48333;319;4;0;0;3.2;2.5;0.0;0.0;0.0;0.0;33;68;5;0;0;0;130530;101247;659;4;0;0;3.3;2.5;0.0;0.0;0.0;0.0
FR;09;2022-03-29;14;33;4;0;0;0;67880;52576;340;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;18;26;0;0;0;0;62163;48359;319;4;0;0;3.2;2.5;0.0;0.0;0.0;0.0;32;59;4;0;0;0;130562;101306;663;4;0;0;3.3;2.5;0.0;0.0;0.0;0.0
FR;09;2022-03-30;163;363;6;0;0;0;68043;52939;346;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;191;362;2;1;0;0;62354;48721;321;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;356;729;8;1;0;0;130918;102035;671;5;0;0;3.3;2.5;0.0;0.0;0.0;0.0
FR;09;2022-03-31;20;30;0;0;0;0;68063;52969;346;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;20;45;2;0;0;0;62374;48766;323;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;40;75;2;0;0;0;130958;102110;673;5;0;0;3.3;2.5;0.0;0.0;0.0;0.0
FR;09;2022-04-01;28;39;6;0;0;0;68091;53008;352;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;32;30;8;0;0;0;62406;48796;331;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;60;69;14;0;0;0;131018;102179;687;5;0;0;3.3;2.5;0.0;0.0;0.0;0.0
FR;09;2022-04-02;73;132;3;0;0;0;68164;53140;355;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;85;136;3;0;0;0;62491;48932;334;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;158;268;6;0;0;0;131176;102447;693;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-03;13;27;0;0;0;0;68177;53167;355;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;18;18;0;0;0;0;62509;48950;334;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;33;47;0;0;0;0;131209;102494;693;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-04;17;21;5;0;0;0;68194;53188;360;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;22;19;3;0;0;0;62531;48969;337;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;39;40;8;0;0;0;131248;102534;701;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-05;16;19;0;0;0;0;68210;53207;360;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;19;20;0;0;0;0;62550;48989;337;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;36;39;0;0;0;0;131284;102573;701;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-06;99;179;5;0;0;0;68309;53386;365;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;82;148;1;0;0;0;62632;49137;338;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;183;329;6;0;0;0;131467;102902;707;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-07;17;24;3;0;0;0;68326;53410;368;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;15;20;4;0;0;0;62647;49157;342;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;33;45;7;0;0;0;131500;102947;714;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-08;27;42;2;0;0;0;68353;53452;370;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;25;41;1;0;0;0;62672;49198;343;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;52;83;3;0;0;0;131552;103030;717;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-09;64;113;3;0;0;0;68417;53565;373;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;69;130;5;0;0;0;62741;49328;348;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;134;245;8;0;0;0;131686;103275;725;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-10;10;17;1;0;0;0;68427;53582;374;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;8;15;2;0;0;0;62749;49343;350;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;18;32;3;0;0;0;131704;103307;728;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-11;11;17;7;0;0;0;68438;53599;381;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;8;13;2;0;0;0;62757;49356;352;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;19;31;9;0;0;0;131723;103338;737;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-12;24;24;2;0;0;0;68462;53623;383;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;16;16;3;0;0;0;62773;49372;355;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;40;40;5;0;0;0;131763;103378;742;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-13;98;141;7;0;0;0;68560;53764;390;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;76;129;6;0;0;0;62849;49501;361;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;174;271;13;0;0;0;131937;103649;755;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-14;11;23;1;0;0;0;68571;53787;391;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;6;18;3;0;0;0;62855;49519;364;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;17;41;4;0;0;0;131954;103690;759;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-15;20;32;4;0;0;0;68591;53819;395;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;25;38;2;0;0;0;62880;49557;366;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;45;70;6;0;0;0;131999;103760;765;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-16;34;63;2;0;0;0;68625;53882;397;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;29;53;5;0;0;0;62909;49610;371;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;63;116;7;0;0;0;132062;103876;772;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-17;2;3;0;0;0;0;68627;53885;397;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;2;5;0;0;0;0;62911;49615;371;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;4;8;0;0;0;0;132066;103884;772;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-18;4;4;3;0;0;0;68631;53889;400;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;1;1;1;0;0;0;62912;49616;372;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;5;5;4;0;0;0;132071;103889;776;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-19;16;19;1;0;0;0;68647;53908;401;0;0;0;3.3;2.6;0.0;0.0;0.0;0.0;12;23;2;0;0;0;62924;49639;374;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;29;44;3;0;0;0;132100;103933;779;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-20;71;101;5;0;0;0;68718;54009;406;0;0;0;3.4;2.6;0.0;0.0;0.0;0.0;60;115;3;0;0;0;62984;49754;377;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;131;216;8;0;0;0;132231;104149;787;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-21;3;19;3;0;0;0;68721;54028;409;0;0;0;3.4;2.6;0.0;0.0;0.0;0.0;8;16;3;0;0;0;62992;49770;380;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;11;35;6;0;0;0;132242;104184;793;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-22;23;35;5;0;0;0;68744;54063;414;0;0;0;3.4;2.6;0.0;0.0;0.0;0.0;19;27;2;0;0;0;63011;49797;382;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;42;62;7;0;0;0;132284;104246;800;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-23;41;68;5;0;0;0;68785;54131;419;0;0;0;3.4;2.6;0.0;0.0;0.0;0.0;52;70;3;0;0;0;63063;49867;385;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;93;138;8;0;0;0;132377;104384;808;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-24;11;14;1;0;0;0;68796;54145;420;0;0;0;3.4;2.6;0.0;0.0;0.0;0.0;5;14;1;0;0;0;63068;49881;386;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;16;28;2;0;0;0;132393;104412;810;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-25;16;28;0;0;0;0;68812;54173;420;0;0;0;3.4;2.6;0.0;0.0;0.0;0.0;16;19;2;0;0;0;63084;49900;388;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;32;47;2;0;0;0;132425;104459;812;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-26;10;21;1;0;0;0;68822;54194;421;0;0;0;3.4;2.6;0.0;0.0;0.0;0.0;13;15;1;0;0;0;63097;49915;389;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;23;36;2;0;0;0;132448;104495;814;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-27;62;95;5;0;0;0;68884;54289;426;0;0;0;3.4;2.6;0.0;0.0;0.0;0.0;72;103;1;0;0;0;63169;50018;390;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;135;199;6;0;0;0;132583;104694;820;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-28;20;17;4;0;0;0;68904;54306;430;0;0;0;3.4;2.6;0.0;0.0;0.0;0.0;11;21;1;0;0;0;63180;50039;391;5;0;0;3.2;2.5;0.0;0.0;0.0;0.0;31;38;5;0;0;0;132614;104732;825;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-29;27;27;3;0;0;0;68931;54333;433;0;0;0;3.4;2.7;0.0;0.0;0.0;0.0;23;27;2;0;0;0;63203;50066;393;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;50;54;5;0;0;0;132664;104786;830;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-04-30;41;47;0;0;0;0;68972;54380;433;0;0;0;3.4;2.7;0.0;0.0;0.0;0.0;51;48;3;0;0;0;63254;50114;396;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;93;96;3;0;0;0;132757;104882;833;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-01;4;5;0;0;0;0;68976;54385;433;0;0;0;3.4;2.7;0.0;0.0;0.0;0.0;2;4;0;0;0;0;63256;50118;396;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;6;9;0;0;0;0;132763;104891;833;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-02;17;15;1;0;0;0;68993;54400;434;0;0;0;3.4;2.7;0.0;0.0;0.0;0.0;18;13;5;0;0;0;63274;50131;401;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;35;28;6;0;0;0;132798;104919;839;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-03;31;15;3;0;0;0;69024;54415;437;0;0;0;3.4;2.7;0.0;0.0;0.0;0.0;19;25;4;0;0;0;63293;50156;405;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;50;41;7;0;0;0;132848;104960;846;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-04;51;72;5;1;0;0;69075;54487;442;1;0;0;3.4;2.7;0.0;0.0;0.0;0.0;54;69;5;0;0;0;63347;50225;410;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;105;141;10;1;0;0;132953;105101;856;6;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-05;8;15;2;0;0;0;69083;54502;444;1;0;0;3.4;2.7;0.0;0.0;0.0;0.0;9;10;4;0;0;0;63356;50235;414;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;17;25;6;0;0;0;132970;105126;862;6;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-06;25;26;1;0;0;0;69108;54528;445;1;0;0;3.4;2.7;0.0;0.0;0.0;0.0;32;28;3;0;0;0;63388;50263;417;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;59;55;4;0;0;0;133029;105181;866;6;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-07;35;59;4;0;0;0;69143;54587;449;1;0;0;3.4;2.7;0.0;0.0;0.0;0.0;33;37;1;0;0;0;63421;50300;418;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;68;96;5;0;0;0;133097;105277;871;6;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-08;2;2;4;0;0;0;69145;54589;453;1;0;0;3.4;2.7;0.0;0.0;0.0;0.0;2;1;0;0;0;0;63423;50301;418;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;4;3;4;0;0;0;133101;105280;875;6;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-09;8;11;6;0;0;0;69153;54600;459;1;0;0;3.4;2.7;0.0;0.0;0.0;0.0;14;11;3;0;0;0;63437;50312;421;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;22;22;9;0;0;0;133123;105302;884;6;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-10;13;21;1;0;0;0;69166;54621;460;1;0;0;3.4;2.7;0.0;0.0;0.0;0.0;7;14;4;0;0;0;63444;50326;425;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;20;35;5;0;0;0;133143;105337;889;6;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-11;88;87;7;0;0;0;69254;54708;467;1;0;0;3.4;2.7;0.0;0.0;0.0;0.0;55;58;2;0;0;0;63499;50384;427;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;144;145;9;0;0;0;133287;105482;898;6;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-12;9;13;0;0;0;0;69263;54721;467;1;0;0;3.4;2.7;0.0;0.0;0.0;0.0;12;8;2;0;0;0;63511;50392;429;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;21;21;2;0;0;0;133308;105503;900;6;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-13;22;22;0;0;0;0;69285;54743;467;1;0;0;3.4;2.7;0.0;0.0;0.0;0.0;22;26;1;0;0;0;63533;50418;430;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;44;48;1;0;0;0;133352;105551;901;6;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-14;44;45;2;0;0;0;69329;54788;469;1;0;0;3.4;2.7;0.0;0.0;0.0;0.0;43;44;1;0;0;0;63576;50462;431;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;87;89;3;0;0;0;133439;105640;904;6;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-15;5;4;1;0;0;0;69334;54792;470;1;0;0;3.4;2.7;0.0;0.0;0.0;0.0;2;2;0;0;0;0;63578;50464;431;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;7;6;1;0;0;0;133446;105646;905;6;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-16;15;16;2;0;0;0;69349;54808;472;1;0;0;3.4;2.7;0.0;0.0;0.0;0.0;11;13;0;0;0;0;63589;50477;431;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;26;29;2;0;0;0;133472;105675;907;6;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-17;18;14;3;0;0;0;69367;54822;475;1;0;0;3.4;2.7;0.0;0.0;0.0;0.0;16;15;1;0;0;0;63605;50492;432;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;34;29;4;0;0;0;133506;105704;911;6;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-18;56;73;8;0;0;0;69423;54895;483;1;0;0;3.4;2.7;0.0;0.0;0.0;0.0;57;77;2;0;0;0;63662;50569;434;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;113;150;10;0;0;0;133619;105854;921;6;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-19;11;10;2;1;0;0;69434;54905;485;2;0;0;3.4;2.7;0.0;0.0;0.0;0.0;12;11;5;0;0;0;63674;50580;439;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;23;21;7;1;0;0;133642;105875;928;7;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-20;13;20;5;0;0;0;69447;54925;490;2;0;0;3.4;2.7;0.0;0.0;0.0;0.0;18;22;1;0;0;0;63692;50602;440;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;31;42;6;0;0;0;133673;105917;934;7;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-21;52;51;5;0;0;0;69499;54976;495;2;0;0;3.4;2.7;0.0;0.0;0.0;0.0;52;68;3;0;0;0;63744;50670;443;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;104;119;8;0;0;0;133777;106036;942;7;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-22;7;2;0;0;0;0;69506;54978;495;2;0;0;3.4;2.7;0.0;0.0;0.0;0.0;0;5;1;0;0;0;63744;50675;444;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;7;7;1;0;0;0;133784;106043;943;7;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-23;11;13;6;0;0;0;69517;54991;501;2;0;0;3.4;2.7;0.0;0.0;0.0;0.0;7;10;0;0;0;0;63751;50685;444;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;19;23;6;0;0;0;133803;106066;949;7;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-24;12;22;7;0;0;0;69529;55013;508;2;0;0;3.4;2.7;0.0;0.0;0.0;0.0;14;7;0;0;0;0;63765;50692;444;5;0;0;3.2;2.6;0.0;0.0;0.0;0.0;27;30;7;0;0;0;133830;106096;956;7;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-25;54;83;3;0;0;0;69583;55096;511;2;0;0;3.4;2.7;0.0;0.0;0.0;0.0;71;75;3;0;0;0;63836;50767;447;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0;126;158;6;0;0;0;133956;106254;962;7;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-26;3;3;1;0;0;0;69586;55099;512;2;0;0;3.4;2.7;0.0;0.0;0.0;0.0;8;3;2;0;0;0;63844;50770;449;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0;11;6;3;0;0;0;133967;106260;965;7;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-27;20;19;3;0;0;0;69606;55118;515;2;0;0;3.4;2.7;0.0;0.0;0.0;0.0;17;25;3;0;0;0;63861;50795;452;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0;37;44;6;0;0;0;134004;106304;971;7;0;0;3.3;2.6;0.0;0.0;0.0;0.0
FR;09;2022-05-28;15;20;1;0;0;0;69621;55138;516;2;0;0;3.4;2.7;0.0;0.0;0.0;0.0;18;21;0;0;0;0;63879;50816;452;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0;33;41;1;0;0;0;134037;106345;972;7;0;0;3.3;2.7;0.0;0.0;0.0;0.0
FR;09;2022-05-29;2;4;0;0;0;0;69623;55142;516;2;0;0;3.4;2.7;0.0;0.0;0.0;0.0;3;2;0;0;0;0;63882;50818;452;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0;5;6;0;0;0;0;134042;106351;972;7;0;0;3.3;2.7;0.0;0.0;0.0;0.0
FR;09;2022-05-30;11;7;1;0;0;0;69634;55149;517;2;0;0;3.4;2.7;0.0;0.0;0.0;0.0;10;13;1;0;0;0;63892;50831;453;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0;21;20;2;0;0;0;134063;106371;974;7;0;0;3.3;2.7;0.0;0.0;0.0;0.0
FR;09;2022-05-31;15;16;1;0;0;0;69649;55165;518;2;0;0;3.4;2.7;0.0;0.0;0.0;0.0;17;8;0;0;0;0;63909;50839;453;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0;32;24;1;0;0;0;134095;106395;975;7;0;0;3.3;2.7;0.0;0.0;0.0;0.0
FR;09;2022-06-01;61;74;10;0;0;0;69710;55239;528;2;0;0;3.4;2.7;0.0;0.0;0.0;0.0;44;51;5;0;0;0;63953;50890;458;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0;106;127;16;0;0;0;134201;106522;991;7;0;0;3.3;2.7;0.0;0.0;0.0;0.0
FR;09;2022-06-02;19;11;3;0;0;0;69729;55250;531;2;0;0;3.4;2.7;0.0;0.0;0.0;0.0;15;25;1;0;0;0;63968;50915;459;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0;34;36;4;0;0;0;134235;106558;995;7;0;0;3.3;2.7;0.0;0.0;0.0;0.0
FR;09;2022-06-03;19;15;3;0;0;0;69748;55265;534;2;0;0;3.4;2.7;0.0;0.0;0.0;0.0;14;7;3;0;0;0;63982;50922;462;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0;33;22;6;0;0;0;134268;106580;1001;7;0;0;3.3;2.7;0.0;0.0;0.0;0.0
FR;09;2022-06-04;31;38;2;0;0;0;69779;55303;536;2;0;0;3.4;2.7;0.0;0.0;0.0;0.0;38;43;1;0;0;0;64020;50965;463;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0;69;81;3;0;0;0;134337;106661;1004;7;0;0;3.3;2.7;0.0;0.0;0.0;0.0
FR;09;2022-06-05;5;6;0;0;0;0;69784;55309;536;2;0;0;3.4;2.7;0.0;0.0;0.0;0.0;2;2;1;0;0;0;64022;50967;464;5;0;0;3.3;2.6;0.0;0.0;0.0;0.0;7;8;1;0;0;0;134344;106669;1005;7;0;0;3.3;2.7;0.0;0.0;0.0;0.0
