ID,PM2.5,PM2.5_PopWtd,NO2,NO2_PopWtd,Access_City,Access_Motor,Access_Walk,Diabetes,Obesity,Smoking,COPD,COPD_F,COPD_M,CVD,CVD_F,CVD_M,HIV,HIV_F,HIV_M,Hypertension,Hypertension_F,Hypertension_M,Risk_Tot,Risk_Age,Risk_High,Cases_MERS,Cases_SARS,WorldPop,WorldPop_Density,WorldPop_65,WorldPop_F,WorldPop_M,Sex_Ratio
BRAL2702900,5.209068621841031,5.1430570446402335,2.3621423,2.5855303,25.0558292282,14.9793412118,127.3727422,,,,,,,,,,,,,,,,,,,,,47326.5800197,77.9680066222,0.086704805,0.503217980046025,0.4967820195377184,0.98721039
BRAL2703007,4.660303029192246,4.667273288942081,0.30981666,0.30875757,98.6337579618,38.8415542228,113.124203822,,,,,,,,,,,,,,,,,,,,,15273.6826184,48.4878813282,0.088376857,0.4982892528375231,0.5017107132217428,1.0068665
BRAL2703106,5.03283333825566,5.050822248092821,1.9655893,2.013143,26.6884422111,10.8002143713,94.824120603,,,,,,,,,,,,,,,,,,,,,25593.2825539,64.304730035,0.087959342,0.507076728929498,0.4929232494281043,0.97208816
BRAL2703205,4.810128203244552,4.809078405381272,2.0079286,3.629917,47.4488188976,13.8294746377,95.218503937,,,,,,,,,,,,,,,,,,,,,24843.8019161,49.098422759,0.082413599,0.49174667553933754,0.508253287586274,1.0335673
BRAL2703304,6.194083336169472,6.121789644201779,2.983539,6.9411573,53.5124716553,30.5692396661,298.113378685,,,,,,,,,,,,,,,,,,,,,17195.04394,38.9028143439,0.07677488,0.5070970816024563,0.49290291607129216,0.97200894
BRAL2703403,5.672499986489639,5.730116708155599,2.0842724,4.4323277,50.0611111111,25.1646861659,223.816666667,,,,,,,,,,,,,,,,,,,,,4958.33528275,28.3333444729,0.079775244,0.5129510521098494,0.48704893120108156,0.94950378
BRAL2703502,4.732361104546267,4.738916046897563,0.44334963,0.37333742,72.6414342629,25.3350620536,217.28685259,,,,,,,,,,,,,,,,,,,,,5475.7858007,21.9031432028,0.081860296,0.48688962589792634,0.5131103922364572,1.0538536
BRAL2703601,4.306944459676906,4.299217580041291,1.7489057,1.7970643,53.26,8.02740165889,66.27,,,,,,,,,,,,,,,,,,,,,6411.3733896,64.7613473697,0.058801617,0.5009770457621703,0.49902294026266486,0.99609935
BRAL2703700,5.398055548469185,5.433118186687697,3.3259523,3.0529857,30.5483870968,8.17178375202,55.564516129,,,,,,,,,,,,,,,,,,,,,5396.34378234,43.5189014704,0.079690106,0.5127112933491157,0.48728870992347056,0.95041543
BRAL2703759,4.143333329986309,4.240354279537849,1.4544683,2.6748085,18.7106598985,10.5369086317,97.0304568528,,,,,,,,,,,,,,,,,,,,,13273.9531397,33.6049446574,0.064914227,0.5128629526074897,0.4871370519352415,0.94983864
BRAL2703809,4.643148140636888,4.668779759674757,1.4468524,3.2706132,49.061971831,18.2673313816,124.842253521,,,,,,,,,,,,,,,,,,,,,20901.851669,59.212044388,0.07521341,0.4894070229754629,0.5105929928604547,1.0432891
BRAL2703908,4.775277776436874,4.706322866446168,1.6868099,1.955239,68.1523809524,25.5463249025,213.847619048,,,,,,,,,,,,,,,,,,,,,3854.94937494,37.0668209129,0.082011782,0.48686234693528546,0.5131376855061264,1.0539687
BRAL2704005,4.689166669866887,4.755498799287448,2.0939705,2.3303485,28.2693602694,6.60382269569,54.0875420875,,,,,,,,,,,,,,,,,,,,,24559.6122979,83.5360962513,0.096650839,0.4983291613706171,0.5016708672169679,1.0067058
BRAL2704104,4.945277780128932,4.900856834105575,2.8954725,2.6804583,11.1313131313,10.5445490269,100.414141414,,,,,,,,,,,,,,,,,,,,,16123.5831575,161.235831575,0.099535652,0.5087667251050365,0.4912332341161866,0.96553725
BRAL2704203,4.844294872727155,4.866531785923646,3.0286663,3.3154385,20.7868852459,6.61392213917,52.7595628415,,,,,,,,,,,,,,,,,,,,,28044.4124204,77.4707525425,0.097131781,0.5045574778991279,0.4954425427680907,0.98193473
BRAL2704302,5.282107839221832,7.3096267262203805,1.7465209,4.019103,14.8434925865,7.75196750602,68.2421746293,,,,,,,,,,,,,,,,,,,,,1068022.06215,1788.98167865,0.073185638,0.5394983403620696,0.4605016950772734,0.85357392
BRAL2704401,5.425059529659932,5.459669958033806,1.9150349,1.9410576,38.7094339623,12.1357306705,98.0113207547,,,,,,,,,,,,,,,,,,,,,19465.4468502,37.2188276294,0.10142158,0.5095806367218373,0.49041938124846673,0.96239799
BRAL2704500,4.50787878345802,4.430038712840581,0.531185,1.1168514,74.164556962,19.1387527309,150.883544304,,,,,,,,,,,,,,,,,,,,,32898.2007319,83.0762644744,0.058721006,0.5009472747249604,0.49905276382122066,0.9962182
BRAL2704609,5.814814814649233,5.705203202011065,2.8293543,5.704829,75.40302267,15.6162530852,130.534005038,,,,,,,,,,,,,,,,,,,,,8147.91497111,20.6276328383,0.087220177,0.5016589660659111,0.4983410374797813,0.99338609
BRAL2704708,4.182424239678837,4.153794950938708,2.3992496,3.4483304,17.2925,8.87581099406,83.3225,,,,,,,,,,,,,,,,,,,,,58560.431601,151.710962697,0.068027727,0.5144151123279219,0.4855848944855526,0.94395536
BRAL2704807,4.606944442167843,4.594436704302849,2.8939285,6.041455,35.5990566038,10.2181751694,75.3679245283,,,,,,,,,,,,,,,,,,,,,11884.0027049,56.3222877008,0.078211755,0.49939355849801104,0.5006063737722838,1.0024285
BRAL2704906,4.6475000162920015,4.645681209719163,1.3133571,1.1570228,35.875,21.2011281763,173.258928571,,,,,,,,,,,,,,,,,,,,,3302.09060037,29.2220407113,0.10796016,0.5080962647760192,0.49190376539577546,0.96813101
BRAL2705002,5.945373568409782,5.93200078626207,2.6375246,3.3280945,63.1803127875,26.9381495303,211.888684453,,,,,,,,,,,,,,,,,,,,,27375.3395594,25.2307277045,0.092199966,0.5003595287020511,0.4996404508634991,0.99856293
BRAL2705101,4.367037034034765,4.386737560714834,1.2214836,1.2100072,59.9403508772,21.6005526584,117.701754386,,,,,,,,,,,,,,,,,,,,,24521.155486,86.3420967818,0.082703844,0.5133603107401299,0.486639710221362,0.94794965
BRAL2705200,4.406666668566469,4.467609711367564,2.1909502,2.5578823,23.5588235294,21.8687153073,182.154411765,,,,,,,,,,,,,,,,,,,,,20513.0982483,153.082822749,0.079429977,0.5162948995711899,0.483705088324349,0.93687761
BRAL2705309,5.220333335101567,5.222380134645979,2.6732929,2.1919475,47.3112244898,23.5041729577,219.642857143,,,,,,,,,,,,,,,,,,,,,5076.01135552,26.1650069872,0.10170738,0.5097249432246282,0.4902750655381576,0.96184248
BRAL2705408,5.835833320456204,5.836295142532649,3.5942445,2.5853245,52.9611650485,13.5857499086,122.689320388,,,,,,,,,,,,,,,,,,,,,7204.80134249,69.949527597,0.083255082,0.5209592217157248,0.47904077238681897,0.91953605
BRAL2705507,4.468988088447462,4.5868726116929786,1.4074132,2.7500212,41.88,20.6439318514,109.608,,,,,,,,,,,,,,,,,,,,,28794.3971472,57.8200745928,0.069987319,0.4955972138276794,0.504402781060215,1.0177675
BRAL2705606,4.6840624987458455,4.680926263692394,1.9728312,1.9209569,69.513618677,32.4787649403,222.214007782,,,,,,,,,,,,,,,,,,,,,13414.3590041,53.2315833495,0.082050294,0.48773740124297227,0.5122626282701784,1.0502837
BRAL2705705,5.725595251506247,5.757070864753412,3.0685604,5.4285626,51.0973451327,16.837952563199998,165.668141593,,,,,,,,,,,,,,,,,,,,,21412.4648705,95.1665105353,0.083205163,0.5210014852316018,0.4789985208162773,0.91938037
BRAL2705804,6.248148147154739,6.276662166675147,2.1909485,2.6730688,47.7538860104,15.1974281715,117.585492228,,,,,,,,,,,,,,,,,,,,,10368.7546171,26.4509046354,0.09424077,0.5041180829353972,0.4958818961266978,0.98366225
BRAL2705903,5.034583317426403,5.037982205871853,0.7233873,1.1415443,36.7625899281,15.9850341914,139.625899281,,,,,,,,,,,,,,,,,,,,,5525.37618315,39.4669727368,0.099555731,0.5087174351262976,0.4912825679232686,0.96572787
BRAL2706000,5.704000006864446,5.676567268085821,2.6267025,3.3921537,54.8985507246,20.3890818167,186.193236715,,,,,,,,,,,,,,,,,,,,,12366.8808219,58.6108095827,0.084633239,0.5090479556374352,0.49095204259170594,0.96445143
BRAL2706109,5.8886458334822915,5.833366414076753,2.8658438,4.928152,71.696969697,16.7605126224,143.303030303,,,,,,,,,,,,,,,,,,,,,12523.0612999,53.9787124997,0.087582365,0.501654615397448,0.4983453686400013,0.99340332
BRAL2706208,5.632500006755155,5.632500006755155,,0,72.0454545455,20.0942730687,148.795454545,,,,,,,,,,,,,,,,,,,,,5808.1378324,121.002871508,0.080919877,0.512392471714167,0.4876075399246753,0.95162904
BRAL2706307,4.976197916533129,5.042624901077661,2.8448997,4.8175230000000004,33.3553875236,8.35957348764,69.236294896,,,,,,,,,,,,,,,,,,,,,72178.4595939,136.701628019,0.11779074,0.5248692506483154,0.47513071341437024,0.90523636
BRAL2706406,6.1000666693250105,5.998606776067267,1.0214667,1.7162703,81.699513382,25.0728469777,187.675182482,,,,,,,,,,,,,,,,,,,,,23638.8266841,28.8278374197,0.10360108,0.5064857558286987,0.4935142998381928,0.97438931
BRAL2706422,6.104629639232659,6.093065899207481,3.073428,3.9674459,40.3543046358,14.9685382488,102.162251656,,,,,,,,,,,,,,,,,,,,,11308.6208336,37.3221809689,0.093794808,0.5043332059603948,0.4956667733827981,0.98281604
BRAL2706448,4.1152777642011795,4.1143956567666216,0.38478398,0.39042097,28.5229357798,8.75231212049,76.3669724771,,,,,,,,,,,,,,,,,,,,,15258.6243255,135.032073677,0.072758846,0.4986292235588338,0.5013707878773216,1.0054982
BRAL2706505,4.222187495573071,4.349321229629277,1.3871292,2.8636434,35.677852349,9.19684079109,85.3187919463,,,,,,,,,,,,,,,,,,,,,14848.6094972,49.6609013286,0.073870689,0.4993250176993415,0.5006749690199538,1.0027035
BRAL2706604,4.874444450686378,4.875087880443124,2.6937644,2.561565,49.8115942029,15.5295419728,115.768115942,,,,,,,,,,,,,,,,,,,,,6751.51785564,47.5459003919,0.10781766,0.5082000334389625,0.4917999583199278,0.96772915
BRAL2706703,4.426631942743215,4.391374404050111,0.99991864,3.563483,53.8099273608,16.7621996836,133.47094431,,,,,,,,,,,,,,,,,,,,,64430.0322414,78.5732100505,0.089752488,0.515756733994736,0.4842432622585641,0.93889862
BRAL2706802,4.165937499391486,4.24420373869963,1.388076,1.948486,75.1438848921,21.9022222384,64.8165467626,,,,,,,,,,,,,,,,,,,,,17401.0277488,60.4202352388,0.098688193,0.5010322221112048,0.4989677578440021,0.99587965
BRAL2706901,4.338020827745395,4.312661017121613,2.766218,3.0976543,16.3717105263,10.299805321,91.1282894737,,,,,,,,,,,,,,,,,,,,,35790.5230139,120.102426221,0.069289058,0.5136421167374496,0.4863579108145368,0.94688088
BRAL2707008,4.725555554280576,4.756630050590003,1.359955,0.9095662,43.9712230216,16.2577623086,108.654676259,,,,,,,,,,,,,,,,,,,,,2791.63806868,20.2292613672,0.10748912,0.5080471268507318,0.49195288436848755,0.96832132
BRAL2707107,6.161730771741043,6.159720307114086,1.2952601,3.0316708,54.1589958159,15.8053913653,127.320083682,,,,,,,,,,,,,,,,,,,,,26069.6463383,54.4251489316,0.077113539,0.5075738208446626,0.4924262045373464,0.97015685
BRAL2707206,5.768181820100889,5.72979491492713,2.6021652,2.580745,73.8925373134,15.3106402198,138.668656716,,,,,,,,,,,,,,,,,,,,,13959.543607,40.9370780264,0.08742547,0.5019224551500769,0.498077565839148,0.99233967
BRAL2707305,4.464090910260392,4.5849993846253305,1.3013659,1.6944643,63.0564516129,14.6157369048,104.599462366,,,,,,,,,,,,,,,,,,,,,27822.4561731,74.5910353167,0.070006967,0.4864627664715615,0.5135372632490353,1.0556558
BRAL2707404,4.2371874945238,4.077325976883242,0.9194071,0.07259836,52.6480263158,14.845414437,120.730263158,,,,,,,,,,,,,,,,,,,,,6926.38884866,22.709471635,0.082587563,0.513535043688478,0.48646497816129153,0.94728684
BRAL2707503,4.955833320958276,4.886333212872812,2.8800688,1.3728824,43.1914893617,13.1500314939,111.283687943,,,,,,,,,,,,,,,,,,,,,20701.6242823,72.3833016864,0.085609332,0.5001908960763711,0.4998090902870178,0.9992367
BRAL2707602,4.835530307640614,4.838200093684593,2.3547618,2.2197864,47.0523560209,11.9512193827,86.4659685864,,,,,,,,,,,,,,,,,,,,,10572.3905555,27.7490565761,0.083131753,0.5042409445635428,0.4957590596455335,0.98317891
BRAL2707701,4.493939401661016,4.878328354719918,2.9683359,5.6502647,13.5240793201,9.29950516791,75.7138810198,,,,,,,,,,,,,,,,,,,,,75718.5719658,217.58210335,0.079145782,0.5163280287121423,0.48367194532593116,0.93675321
BRAL2707800,4.064999995711789,4.050913698905255,0.95941335,1.1401892,19.6797385621,10.1745460205,98.6993464052,,,,,,,,,,,,,,,,,,,,,6342.00240529,41.450996113,0.064914227,0.5128629559154622,0.4871370432504165,0.94983858
BRAL2707909,4.4525000050664,4.4525000050664,1.5027612,1.5027612,7.48484848485,8.29653534022,66.2727272727,,,,,,,,,,,,,,,,,,,,,7775.30217075,222.151490593,0.070058778,0.5066124265650296,0.493387551474409,0.97389549
BRAL2708006,5.681000003980257,5.7918799613962255,2.2566845,5.7684994,64.3934740883,14.1909756705,123.654510557,,,,,,,,,,,,,,,,,,,,,48707.2717668,94.0294821753,0.084644906,0.5082186725324424,0.4917813527861592,0.96765697
BRAL2708105,4.734166669938734,4.750163759016843,1.3304924,1.3610582,44.6173285199,20.9425762948,172.649819495,,,,,,,,,,,,,,,,,,,,,10726.0273219,38.5828320931,0.083923951,0.5043174082687119,0.49568259901264206,0.98287815
BRAL2708204,5.11486112525062,5.16257284992283,2.4502869,3.7650473,46.9401197605,15.5675686905,76.6886227545,,,,,,,,,,,,,,,,,,,,,6867.86201795,41.1249222632,0.10043859,0.5089328368660662,0.49106716052031096,0.96489578
BRAL2708303,4.758958322865303,4.769628429590612,2.0205815,2.396448,54.1573770492,21.0460376177,153.521311475,,,,,,,,,,,,,,,,,,,,,24214.5823553,79.6532314318,0.077868715,0.5121996249208627,0.4878003604061607,0.95236367
BRAL2708402,6.096444449159855,6.09041823616319,2.1751723,2.196781,64.2170940171,16.6003524501,155.316239316,,,,,,,,,,,,,,,,,,,,,32585.1127042,56.1812288003,0.093418375,0.5151930316274828,0.48480700813914357,0.94102019
BRAL2708501,4.344102559181352,4.285495833645426,1.032718,1.6312402,43.3842887473,20.0665883785,175.163481953,,,,,,,,,,,,,,,,,,,,,35637.0569153,75.6625412215,0.066017911,0.4918521762798729,0.5081477699755094,1.033131
BRAL2708600,4.226805556979365,4.286148404529108,2.7595923,6.8706684,10.6262626263,9.50797098258,83.8712121212,,,,,,,,,,,,,,,,,,,,,64476.1618754,161.594390665,0.06491591,0.5128614209993227,0.48713854991395833,0.94984442
BRAL2708709,4.152916679282978,4.160941786546003,0.3832916,0.4103791,43.4285714286,10.8628475116,102.10989011,,,,,,,,,,,,,,,,,,,,,7913.76332533,86.0191665797,0.073576309,0.4986415107170833,0.5013585113545902,1.0054488
BRAL2708808,4.832847227156165,4.820240653634647,2.9897645,4.475055,24.2513513514,8.88084854355,72.9216216216,,,,,,,,,,,,,,,,,,,,,35039.3804952,94.9576707187,0.085881308,0.5005069368279053,0.49949307757874223,0.99797434
BRAL2708907,4.617500006159443,4.617500006159443,3.2270043,3.2270043,4.02173913043,8.91840016842,85.9782608696,,,,,,,,,,,,,,,,,,,,,19697.2891766,410.360191179,0.071647488,0.5129309880875682,0.4870690740225013,0.94958013
BRAL2708956,6.1651282066908815,6.168073561900444,0.8482756,2.9165292,85.8345679012,31.249027483,276.686419753,,,,,,,,,,,,,,,,,,,,,13857.453186,34.3006266981,0.084810413,0.5083741511114926,0.4916258426824607,0.9670552
BRAL2709004,4.7066666640341435,4.7002006880084615,3.2310042,3.6241255,26.8322147651,14.6620162509,134.181208054,,,,,,,,,,,,,,,,,,,,,6041.74163043,40.822578584,0.10607907,0.5076025072892318,0.4923975042256597,0.97004545
BRAL2709103,4.915999999294646,4.91575096846796,2.8105044,2.942412,22.0222222222,7.41848742399,61.6111111111,,,,,,,,,,,,,,,,,,,,,20365.6088142,110.682656599,0.10208616,0.5112344587872311,0.48876554051551496,0.95604974
BRAL2709152,4.567499995653738,4.650458126199887,1.3555119,2.5284865,36.81232493,12.7715593104,101.75070028,,,,,,,,,,,,,,,,,,,,,46040.6636522,128.246973962,0.065008573,0.512818324652273,0.4871817263417792,0.95000839
BRAL2709202,5.366594208820141,5.4673794472087005,0.91926014,0.23450148,48.4558823529,19.9146485069,151.709558824,,,,,,,,,,,,,,,,,,,,,28720.0793653,35.2393611844,0.097214274,0.5059563664561696,0.49404365564335156,0.97645503
BRAL2709301,4.656602557882254,4.654680681315449,1.7694633,2.0961971,54.656,14.9894811109,106.41,,,,,,,,,,,,,,,,,,,,,66507.1879129,133.014375826,0.089719586,0.5178472745698479,0.48215271170381613,0.93107122
BRAL2709400,4.703782052775973,4.661211839938727,2.390203,5.455757,45.5949656751,10.7885362931,72.6270022883,,,,,,,,,,,,,,,,,,,,,25484.0384604,58.3158774838,0.088405475,0.5060358082585308,0.49396417367525874,0.97614467
BRAM,19.18555691635639,20.748137863141697,0.8490788,5.582342,2201.9158325,1460.00770451,2977.118957,,,,,,,,,,,,,,,,,,,,,4394817.53759,2.40241658572,0.055520821,,,
BRAM13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRAM1300029,21.565640340238296,21.509513446577415,0.5378089,0.5308654,2643.22187005,1264.79620248,2080.16409739,,,,,,,,,,,,,,,,,,,,,16257.4785818,2.36060383067,0.053972352,0.4808230354214324,0.5191769903021137,1.0797672
BRAM1300060,19.27949010018717,19.405495851708245,1.0791159,1.0762918,3214.35055615,511.870089895,994.407965554,,,,,,,,,,,,,,,,,,,,,12479.179759,2.25949298552,0.057284746,0.48375398997247504,0.5162459652329142,1.0671663
BRAM1300086,20.653416658590228,22.48508383594821,0.57841897,0.54418755,1119.30846985,512.929563499,753.462879052,,,,,,,,,,,,,,,,,,,,,15840.7495986,5.5915106243,0.056248061,0.46960212038560617,0.5303979049541038,1.1294622
BRAM1300102,21.866265273707914,21.838031730361003,0.37279436,0.36165947,1560.66887417,1023.23246609,1689.96815556,,,,,,,,,,,,,,,,,,,,,23546.6730419,3.36381043456,0.056251604,0.46968210669593613,0.5303178915246192,1.1290995
BRAM1300144,19.69010199368238,20.726522852215904,0.53240186,0.9253545,1362.14807232,1085.19460557,2710.45775055,,,,,,,,,,,,,,,,,,,,,23488.4183104,0.367000801713,0.067517854,0.4684214515682572,0.5315784926425456,1.1348295
BRAM1300201,16.784263669635475,18.83422681188666,1.1465142,2.0657284,2154.84850272,2056.46558146,4009.50651547,,,,,,,,,,,,,,,,,,,,,16030.5722524,0.178402914134,0.046145435,0.4860049521210067,0.5139950508483196,1.0575922
BRAM1300300,21.95886733488965,21.73457384659355,0.64872134,0.41034737,719.427662425,516.356924621,1101.3011833,,,,,,,,,,,,,,,,,,,,,42150.8957811,4.75582712187,0.062179171,0.4569774768259343,0.543022504643024,1.1882915
BRAM1300409,17.08333627713331,16.386194552575745,1.0669557,0.95963925,2832.30139845,2197.31672273,6077.56976176,,,,,,,,,,,,,,,,,,,,,27430.9463531,0.192273886932,0.048418954,0.4764014639445042,0.5235985596383497,1.09907
BRAM1300508,19.00977749100919,18.88818880139988,0.36114407,0.27151728,1017.09968801,701.727589427,1291.84296538,,,,,,,,,,,,,,,,,,,,,33065.1782969,4.98946405566,0.061288457,0.4914773739938847,0.5085226170268805,1.0346817
BRAM1300607,18.127290198707165,19.58462165218628,1.0301256,3.399501,3162.6887845,1642.36372928,2486.55823057,,,,,,,,,,,,,,,,,,,,,48820.2019402,4.7816064584,0.05368913,0.4796940010343608,0.5203060206738657,1.0846623
BRAM1300631,22.194546528551975,21.961171495340235,0.4136151,0.3504854,1345.85657137,966.240756496,2318.59235047,,,,,,,,,,,,,,,,,,,,,21715.9177446,1.06555042908,0.061774801,0.48569971225935316,0.5143002995016052,1.0588852
BRAM1300680,19.34743216232961,19.385604983196323,0.4086611,0.3104392,1141.8065153,482.727960818,712.382362619,,,,,,,,,,,,,,,,,,,,,21331.9874874,7.0309780776,0.054705415,0.4780537681274882,0.5219462090241953,1.0918149
BRAM1300706,18.34018276697469,18.87135250291417,0.37213326,1.169401,1111.39408886,988.873087987,1637.64995569,,,,,,,,,,,,,,,,,,,,,33967.3843199,1.30935873564,0.065599799,0.4807048386835596,0.5192952107785946,1.0802786
BRAM1300805,22.399860345732183,22.39789100006514,0.5125791,0.43970692,1609.42280898,1146.75592013,2533.54270428,,,,,,,,,,,,,,,,,,,,,42027.2650761,0.813677665022,0.067477129,0.46853220080689767,0.5314677735882957,1.134325
BRAM1300839,19.39260142429878,21.144309100356978,0.57068753,0.76055896,1999.67094094,1605.53555343,2242.51038468,,,,,,,,,,,,,,,,,,,,,13600.0264761,1.2350187501,0.061792374,0.48575858375052655,0.5142414106538962,1.0586357
BRAM1300904,21.261614639575672,21.449992950126383,0.5454624,0.6110306,982.122387759,745.208084356,1584.91721495,,,,,,,,,,,,,,,,,,,,,16064.6297268,0.404997472061,0.051741622,0.4750671151335783,0.5249328894230161,1.1049658
BRAM1301001,19.831631922541913,20.203097643936864,0.9891428,1.0423353,2845.82715968,1416.34212223,2457.14591877,,,,,,,,,,,,,,,,,,,,,28285.7621982,0.934572199768,0.0516911,0.47507646800676057,0.5249234896327052,1.1049242
BRAM1301100,22.289110827169445,21.648548677171163,0.78586394,0.58004737,515.676774734,414.274614151,723.347121297,,,,,,,,,,,,,,,,,,,,,39493.5276523,5.52898329165,0.052056313,0.47787344210313637,0.5221265413802332,1.0926043
BRAM1301159,21.31563291172435,20.117806445568295,1.0436416,0.77549756,283.325626832,180.415782879,666.731032237,,,,,,,,,,,,,,,,,,,,,32861.0476363,11.4858607607,0.05204127,0.4777581705172838,0.5222418405505315,1.0931093
BRAM1301209,21.102720764862244,20.93965724627647,0.37974596,0.30611438,1666.89477399,1494.64243691,3753.0881981000002,,,,,,,,,,,,,,,,,,,,,85800.1983005,1.28464564974,0.048033647,0.47758024820044287,0.522419759952219,1.0938889
BRAM1301308,19.875592093172948,20.26971112779713,0.5376323,0.38496602,1927.43969333,1558.34531079,3162.42445124,,,,,,,,,,,,,,,,,,,,,30713.6111591,1.42542401072,0.062550917,0.4798150866617871,0.520184908158099,1.0841361
